Address,City,State,Zip_code,File Date,Neighborhood,Lat_long
4100 Block of 20th  Street,San Francisco,CA,94114,07/16/2014,Castro/Upper Market,"(37.7577322522948, -122.433032371499)"
2400 Block of 47th  Avenue,San Francisco,CA,94116,07/10/2014,Sunset/Parkside,"(37.7407846482198, -122.505694431039)"
1400 Block of Thomas  Avenue,San Francisco,CA,94124,07/10/2014,Bayview Hunters Point,"(37.7287791195524, -122.388524913954)"
100 Block of Corbett  Avenue,San Francisco,CA,94114,07/10/2014,Castro/Upper Market,"(37.761619493091, -122.44196131361)"
4100 Block of 20th  Street,San Francisco,CA,94114,07/10/2014,Castro/Upper Market,"(37.7577322522948, -122.433032371499)"
100 Block of Corbett  Avenue,San Francisco,CA,94114,07/10/2014,Castro/Upper Market,"(37.761619493091, -122.44196131361)"
3600 Block of Folsom  Street,San Francisco,CA,94110,07/09/2014,Bernal Heights,"(37.7408837365482, -122.413328826588)"
3900 Block of 18th  Street,San Francisco,CA,94114,07/08/2014,Castro/Upper Market,"(37.7610336313575, -122.431678286164)"
2600 Block of Folsom  Street,San Francisco,CA,94110,07/07/2014,Mission,"(37.7549033600954, -122.414241576754)"
0 Block of Bishop  Street,San Francisco,CA,94134,07/03/2014,Visitacion Valley,"(37.7184435024971, -122.404187786311)"
0 Block of Navajo  Avenue,San Francisco,CA,94112,06/30/2014,Outer Mission,"(37.7200829721913, -122.44385735159)"
2600 Block of Folsom  Street,San Francisco,CA,94110,06/30/2014,Mission,"(37.7549033600954, -122.414241576754)"
1100 Block of Church  Street,San Francisco,CA,94114,06/27/2014,Noe Valley,"(37.7528666796038, -122.427612258633)"
2400 Block of 28th  Avenue,San Francisco,CA,94116,06/26/2014,Sunset/Parkside,"(37.7416889712136, -122.485339109196)"
2400 Block of 28th  Avenue,San Francisco,CA,94116,06/26/2014,Sunset/Parkside,"(37.7416889712136, -122.485339109196)"
3200 Block of Clay  Street,San Francisco,CA,94115,06/23/2014,Presidio Heights,"(37.7892141356853, -122.446463989183)"
1700 Block of 33rd  Avenue,San Francisco,CA,94122,06/23/2014,Sunset/Parkside,"(37.7545095445937, -122.491609075402)"
1100 Block of Pacific  Avenue,San Francisco,CA,94133,06/23/2014,Nob Hill,"(37.7958688645861, -122.41463062698)"
0 Block of Beverly  Street,San Francisco,CA,94132,06/20/2014,Oceanview/Merced/Ingleside,"(37.7169988801527, -122.471554113869)"
1500 Block of California  Street,San Francisco,CA,94109,06/20/2014,Nob Hill,"(37.7906289226357, -122.419850856276)"
600 Block of Clayton  Street,San Francisco,CA,94117,06/20/2014,Haight Ashbury,"(37.7693225160278, -122.448552564376)"
700 Block of 25th  Avenue,San Francisco,CA,94121,06/18/2014,Outer Richmond,"(37.7753725575548, -122.484324208282)"
2600 Block of 21st  Street,San Francisco,CA,94110,06/18/2014,Potrero Hill,"(37.7576786878035, -122.407271895728)"
0 Block of Cabrillo  Street,San Francisco,CA,94118,06/17/2014,Inner Richmond,"(37.7756472787201, -122.459029718935)"
2300 Block of 22nd  Avenue,San Francisco,CA,94116,06/17/2014,Sunset/Parkside,"(37.7438450988255, -122.478900980463)"
2200 Block of 40th  Avenue,San Francisco,CA,94116,06/17/2014,Sunset/Parkside,"(37.7448532796843, -122.498455705479)"
1300 Block of Leavenworth  Street,San Francisco,CA,94109,06/16/2014,Nob Hill,"(37.7934615972298, -122.416134028142)"
100 Block of Stanyan  Street,San Francisco,CA,94118,06/16/2014,Lone Mountain/USF,"(37.7782053043646, -122.45538553889)"
100 Block of Duncan  Street,San Francisco,CA,94110,06/16/2014,Noe Valley,"(37.7463637432563, -122.423461846764)"
700 Block of Arguello  Boulevard,San Francisco,CA,94118,06/13/2014,Lone Mountain/USF,"(37.7767252713202, -122.458473543142)"
1700 Block of Golden Gate  Avenue,San Francisco,CA,94115,06/12/2014,Western Addition,"(37.7786720143221, -122.43939382488)"
4100 Block of Noriega  Street,San Francisco,CA,94122,06/12/2014,Sunset/Parkside,"(37.752795001086, -122.507985239595)"
3800 Block of 20th  Street,San Francisco,CA,94114,06/12/2014,Castro/Upper Market,"(37.7581030301524, -122.426903244257)"
700 Block of 41st  Avenue,San Francisco,CA,94121,06/11/2014,Outer Richmond,"(37.7745831656007, -122.501599388072)"
1300 Block of California  Street,San Francisco,CA,94109,06/11/2014,Nob Hill,"(37.791118803327, -122.416758005291)"
3900 Block of 26th  Street,San Francisco,CA,94131,06/11/2014,Noe Valley,"(37.7484838218441, -122.428239848114)"
200 Block of San Carlos  Street,San Francisco,CA,94110,06/11/2014,Mission,"(37.7593832930282, -122.41997716515)"
1800 Block of 39th  Avenue,San Francisco,CA,94122,06/10/2014,Sunset/Parkside,"(37.7523640824195, -122.497767400127)"
500 Block of 18th  Avenue,San Francisco,CA,94121,06/10/2014,Outer Richmond,"(37.7775714176795, -122.477101447759)"
200 Block of Jules  Avenue,San Francisco,CA,94112,06/09/2014,Oceanview/Merced/Ingleside,"(37.7227369845422, -122.461177238719)"
2100 Block of 22nd  Avenue,San Francisco,CA,94116,06/09/2014,Sunset/Parkside,"(37.7475738115035, -122.47916195307)"
2100 Block of 44th  Avenue,San Francisco,CA,94116,06/09/2014,Sunset/Parkside,"(37.746527066892, -122.502875148083)"
3800 Block of 26th  Street,San Francisco,CA,94131,06/09/2014,Noe Valley,"(37.7485094430604, -122.425978677926)"
1600 Block of 23rd  Avenue,San Francisco,CA,94122,06/09/2014,Sunset/Parkside,"(37.7568456815606, -122.481022331305)"
1300 Block of Geneva  Avenue,San Francisco,CA,94115,06/06/2014,Excelsior,"(37.7133811191649, -122.434075846533)"
0 Block of Baltimore  Way,San Francisco,CA,94112,06/06/2014,Excelsior,"(37.7099410457549, -122.431030442526)"
5000 Block of California  Street,San Francisco,CA,94118,06/05/2014,Inner Richmond,"(37.7844455560555, -122.471512788117)"
0 Block of Princeton  Street,San Francisco,CA,94134,06/05/2014,Portola,"(37.7292580156274, -122.416308025869)"
1200 Block of 34th  Avenue,San Francisco,CA,94122,06/04/2014,Sunset/Parkside,"(37.7637900576742, -122.493333870995)"
0 Block of Stanyan  Street,San Francisco,CA,94118,06/03/2014,Lone Mountain/USF,"(37.7806461540337, -122.456082352738)"
0 Block of Ordway  Street,San Francisco,CA,94134,06/03/2014,Portola,"(37.7202431401662, -122.40114614375)"
200 Block of Sussex  Street,San Francisco,CA,94131,06/02/2014,Glen Park,"(37.7364404858974, -122.437154249345)"
300 Block of 2nd  Avenue,San Francisco,CA,94118,06/02/2014,Inner Richmond,"(37.7821780949696, -122.459999331893)"
500 Block of 11th  Avenue,San Francisco,CA,94118,06/02/2014,Inner Richmond,"(37.7779228404153, -122.469358764124)"
1100 Block of Hampshire  Street,San Francisco,CA,94110,05/30/2014,Mission,"(37.7537021987384, -122.407438841501)"
19311900 Block of 15th  Street,San Francisco,CA,94114,05/30/2014,Castro/Upper Market,"(37.7661763075695, -122.427142652694)"
0 Block of Sharon  Street,San Francisco,CA,94114,05/29/2014,Castro/Upper Market,"(37.7652477388796, -122.429917335172)"
1100 Block of Cayuga  Avenue,San Francisco,CA,94112,05/29/2014,Outer Mission,"(37.7196900469842, -122.441958390544)"
1100 Block of Kirkham  Street,San Francisco,CA,94122,05/28/2014,Inner Sunset,"(37.7599474158812, -122.473045360782)"
0 Block of Cadell  Place,San Francisco,CA,94133,05/27/2014,North Beach,"(37.8008101942997, -122.408124606301)"
2100 Block of 22nd  Avenue,San Francisco,CA,94116,05/27/2014,Sunset/Parkside,"(37.7475738115035, -122.47916195307)"
2100 Block of 34th  Avenue,San Francisco,CA,94116,05/23/2014,Sunset/Parkside,"(37.7469998357063, -122.492160452722)"
500 Block of Mississippi  Street,San Francisco,CA,94107,05/23/2014,Potrero Hill,"(37.7588711231599, -122.394160784869)"
800 Block of 26th  Avenue,San Francisco,CA,94121,05/22/2014,Outer Richmond,"(37.7734572246543, -122.485260560877)"
1200 Block of 46th  Avenue,San Francisco,CA,94122,05/22/2014,Sunset/Parkside,"(37.7632225023826, -122.506194363393)"
1900 Block of 47th  Avenue,San Francisco,CA,94116,05/21/2014,Sunset/Parkside,"(37.7501166322474, -122.506352200202)"
2000 Block of 14th  Avenue,San Francisco,CA,94116,05/21/2014,Inner Sunset,"(37.7498752928862, -122.470883710361)"
200 Block of Precita  Avenue,San Francisco,CA,94110,05/20/2014,Bernal Heights,"(37.7473747539547, -122.415501873961)"
0 Block of Laussat  Street,San Francisco,CA,94102,05/19/2014,Hayes Valley,"(37.7719000817894, -122.427875131918)"
1800 Block of 39th  Avenue,San Francisco,CA,94122,05/15/2014,Sunset/Parkside,"(37.7523640824195, -122.497767400127)"
200 Block of Precita  Avenue,San Francisco,CA,94110,05/15/2014,Bernal Heights,"(37.7473747539547, -122.415501873961)"
200 Block of Lee  Avenue,San Francisco,CA,94112,05/13/2014,Oceanview/Merced/Ingleside,"(37.7226539396795, -122.454180300758)"
600 Block of Connecticut  Street,San Francisco,CA,94107,05/13/2014,Potrero Hill,"(37.7586882171794, -122.397195060605)"
1700 Block of 15th  Street,San Francisco,CA,94103,05/12/2014,Mission,"(37.766380513434, -122.423764533131)"
400 Block of 4th  Avenue,San Francisco,CA,94118,05/09/2014,Inner Richmond,"(37.7801519496629, -122.462001728324)"
700 Block of 3rd  Avenue,San Francisco,CA,94118,05/09/2014,Inner Richmond,"(37.7747708722787, -122.460675794141)"
1500 Block of Treat  Avenue,San Francisco,CA,94110,05/09/2014,Bernal Heights,"(37.7456993941569, -122.412369238773)"
900 Block of Plymouth  Avenue,San Francisco,CA,94112,05/09/2014,Oceanview/Merced/Ingleside,"(37.7191336252202, -122.456189654262)"
100 Block of Cambridge  Street,San Francisco,CA,94134,05/09/2014,Excelsior,"(37.7297394945194, -122.419529070253)"
800 Block of Capp  Street,San Francisco,CA,94110,05/09/2014,Mission,"(37.7531080516198, -122.417362867523)"
1100 Block of IRVING  Street,San Francisco,CA,94131,05/08/2014,Inner Sunset,"(37.7639272125634, -122.470062348228)"
1400 Block of 44TH  Avenue,San Francisco,CA,94122,05/08/2014,Sunset/Parkside,"(37.7595831336475, -122.503788052078)"
1500 Block of California  Street,San Francisco,CA,94109,05/08/2014,Nob Hill,"(37.7906289226357, -122.419850856276)"
300 Block of 28th  Street,San Francisco,CA,94131,05/08/2014,Noe Valley,"(37.745153472789, -122.43015175829)"
1500 Block of California  Street,San Francisco,CA,94109,05/08/2014,Nob Hill,"(37.7906289226357, -122.419850856276)"
100 Block of Carl  Street,San Francisco,CA,94117,05/07/2014,Haight Ashbury,"(37.7655835412574, -122.452091631457)"
700 Block of Broderick  Street,San Francisco,CA,94117,05/07/2014,Western Addition,"(37.7771070365516, -122.440003974402)"
500 Block of Jersey  Street,San Francisco,CA,94114,05/07/2014,Noe Valley,"(37.7502386993081, -122.437304287421)"
1900 Block of Buchanan  Street,San Francisco,CA,94115,05/07/2014,Pacific Heights,"(37.7878958655193, -122.430330487345)"
1500 Block of Vallejo  Street,San Francisco,CA,94109,05/05/2014,Russian Hill,"(37.7968496389848, -122.422792063766)"
1700 Block of Golden Gate  Avenue,San Francisco,CA,94115,05/05/2014,Western Addition,"(37.7786720143221, -122.43939382488)"
1600 Block of Jones  Street,San Francisco,CA,94109,05/05/2014,Nob Hill,"(37.7960882120796, -122.41511821114)"
100 Block of Beaver  Street,San Francisco,CA,94114,05/05/2014,Castro/Upper Market,"(37.7654212087245, -122.436750801604)"
1000 Block of Carolina  Street,San Francisco,CA,94107,05/02/2014,Potrero Hill,"(37.7559691315249, -122.399931617259)"
0 Block of Raleigh  Avenue,San Francisco,CA,94112,05/01/2014,Outer Mission,"(37.7275430263116, -122.442027519758)"
300 Block of Silver  Street,San Francisco,CA,94112,04/29/2014,Excelsior,"(37.7285946894221, -122.428439970339)"
1100 Block of Leavenworth  Street,San Francisco,CA,94109,04/29/2014,Nob Hill,"(37.7918461545299, -122.415808559063)"
1100 Block of Fell  Street,San Francisco,CA,94117,04/28/2014,Hayes Valley,"(37.7742233832422, -122.436786554097)"
1200 Block of 39th  Avenue,San Francisco,CA,94122,04/25/2014,Sunset/Parkside,"(37.7635588284256, -122.498552218945)"
0 Block of Teddy  Avenue,San Francisco,CA,94134,04/24/2014,Visitacion Valley,"(37.7134307040147, -122.403252360709)"
200 Block of Dorland  Street,San Francisco,CA,94114,04/23/2014,Castro/Upper Market,"(37.7621392189225, -122.429547024101)"
700 Block of church  Street,San Francisco,CA,94114,04/23/2014,Castro/Upper Market,"(37.758485499338, -122.428157223118)"
2200 Block of 38th  Avenue,San Francisco,CA,94116,04/21/2014,Sunset/Parkside,"(37.7449538483623, -122.496175503287)"
700 Block of Ashbury  Street,San Francisco,CA,94117,04/21/2014,Haight Ashbury,"(37.7681385854683, -122.446625387805)"
300 Block of Silliman  Street,San Francisco,CA,94134,04/21/2014,Portola,"(37.7303838313282, -122.408572055197)"
0 Block of 28th  Street,San Francisco,CA,94110,04/21/2014,Noe Valley,"(37.7455620345993, -122.423383985823)"
0 Block of Miramar  Avenue,San Francisco,CA,94112,04/18/2014,Oceanview/Merced/Ingleside,"(37.7191297290108, -122.458100917628)"
1500 Block of Lombard  Street,San Francisco,CA,94123,04/17/2014,Marina,"(37.800874692318, -122.426979094108)"
100 Block of Bernard  Street,San Francisco,CA,94109,04/16/2014,Nob Hill,"(37.796158959388, -122.415907056002)"
1300 Block of 28th  Avenue,San Francisco,CA,94122,04/16/2014,Sunset/Parkside,"(37.7622031955586, -122.486774240263)"
600 Block of Spruce  Street,San Francisco,CA,94118,04/15/2014,Presidio Heights,"(37.7828772928382, -122.453478866439)"
2000 Block of 28th  Avenue,San Francisco,CA,94116,04/15/2014,Sunset/Parkside,"(37.7491491412145, -122.485861251142)"
1500 Block of Waller  Street,San Francisco,CA,94117,04/15/2014,Haight Ashbury,"(37.7687150428596, -122.449998924915)"
200 Block of Ashbury  Street,San Francisco,CA,94117,04/14/2014,Lone Mountain/USF,"(37.7732528986217, -122.447660921718)"
2500 Block of 30th  Avenue,San Francisco,CA,94116,04/14/2014,Sunset/Parkside,"(37.7397313140782, -122.487350733181)"
1200 Block of Egbert  Street,San Francisco,CA,94124,04/10/2014,Bayview Hunters Point,"(37.7211257487515, -122.389791072901)"
1100 Block of Broderick  Street,San Francisco,CA,94115,04/09/2014,Western Addition,"(37.7808324616548, -122.44075486294)"
0 Block of 25th  Avenue,San Francisco,CA,94121,04/09/2014,Seacliff,"(37.7879708310792, -122.485378862381)"
2600 Block of 21st  Street,San Francisco,CA,94110,04/09/2014,Mission,"(37.7576232172433, -122.408197661636)"
700 Block of Naples  Street,San Francisco,CA,94112,04/08/2014,Excelsior,"(37.7169383084033, -122.434084552894)"
900 Block of Madrid  Street,San Francisco,CA,94112,04/08/2014,Excelsior,"(37.715500953251, -122.437485867825)"
1200 Block of Arguello  Boulevard,San Francisco,CA,94122,04/07/2014,Inner Sunset,"(37.7656873489832, -122.457710074235)"
3300 Block of San Bruno  Avenue,San Francisco,CA,94134,04/07/2014,Portola,"(37.7197749566714, -122.400653137621)"
500 Block of 5th  Avenue,San Francisco,CA,94118,04/07/2014,Inner Richmond,"(37.7782138474127, -122.462939396977)"
500 Block of 20th  Avenue,San Francisco,CA,94121,04/07/2014,Outer Richmond,"(37.7774804765988, -122.479104482898)"
800 Block of ASHBURY  Street,San Francisco,CA,94117,04/04/2014,Haight Ashbury,"(37.7662094882733, -122.446234261428)"
2800 Block of 37th  Avenue,San Francisco,CA,94116,04/04/2014,Sunset/Parkside,"(37.7343824264071, -122.494502294313)"
700 Block of 29th  Avenue,San Francisco,CA,94121,04/02/2014,Outer Richmond,"(37.7751708001404, -122.488742568446)"
400 Block of 4th  Avenue,San Francisco,CA,94118,04/02/2014,Inner Richmond,"(37.7801519496629, -122.462001728324)"
3000 Block of Sacramento  Street,San Francisco,CA,94118,04/02/2014,Pacific Heights,"(37.7887296948315, -122.443129710881)"
400 Block of Arguello  Boulevard,San Francisco,CA,94118,04/01/2014,Presidio Heights,"(37.7822260108638, -122.458859437274)"
400 Block of Arguello  Boulevard,San Francisco,CA,94118,04/01/2014,Presidio Heights,"(37.7822260108638, -122.458859437274)"
900 Block of Huron  Avenue,San Francisco,CA,94112,03/28/2014,Outer Mission,"(37.7097377270116, -122.45262614821)"
5500 Block of Anza  Street,San Francisco,CA,94121,03/27/2014,Outer Richmond,"(37.77717171232, -122.507631005642)"
700 Block of Tehama  Street,San Francisco,CA,94103,03/27/2014,South of Market,"(37.7751404308952, -122.411799525288)"
3100 Block of Alemany  Boulevard,San Francisco,CA,94112,03/25/2014,Outer Mission,"(37.7101304599712, -122.455934088422)"
2300 Block of 26th  Avenue,San Francisco,CA,94116,03/24/2014,Sunset/Parkside,"(37.743656672638, -122.48318828697)"
300 Block of Silver  Avenue,San Francisco,CA,94112,03/24/2014,Excelsior,"(37.7285992924527, -122.429994074358)"
1700 Block of 22nd  Street,San Francisco,CA,94107,03/21/2014,Potrero Hill,"(37.7572753176455, -122.398449366276)"
1100 Block of Leavenworth  Street,San Francisco,CA,94109,03/21/2014,Nob Hill,"(37.7918461545299, -122.415808559063)"
800 Block of Green  Street,San Francisco,CA,94133,03/20/2014,Russian Hill,"(37.7990459207616, -122.413117906986)"
400 Block of University  Street,San Francisco,CA,94134,03/17/2014,Portola,"(37.72443923202, -122.413284473639)"
500 Block of Diamond  Street,San Francisco,CA,94114,03/17/2014,Noe Valley,"(37.7539530399498, -122.436494163748)"
100 Block of Crescent  Avenue,San Francisco,CA,94110,03/13/2014,Bernal Heights,"(37.7351603119122, -122.42116794316)"
2400 Block of Jackson  Street,San Francisco,CA,94115,03/13/2014,Pacific Heights,"(37.7924213670297, -122.435391553863)"
1200 Block of Jones  Street,San Francisco,CA,94109,03/13/2014,Nob Hill,"(37.7930122508828, -122.414357639273)"
3300 Block of San Bruno  Avenue,San Francisco,CA,94134,03/12/2014,Portola,"(37.7197749566714, -122.400653137621)"
2700 Block of Octavia  Street,San Francisco,CA,94123,03/11/2014,Marina,"(37.7974498739928, -122.428888037666)"
100 Block of 23rd  Avenue,San Francisco,CA,94121,03/10/2014,Outer Richmond,"(37.7849100958068, -122.482868302117)"
1000 Block of South Van Ness  Avenue,San Francisco,CA,94110,03/10/2014,Mission,"(37.756363299772, -122.416712100627)"
2300 Block of 21st  Avenue,San Francisco,CA,94116,03/07/2014,Sunset/Parkside,"(37.7438920330975, -122.477832465968)"
2700 Block of McAllister  Street,San Francisco,CA,94118,03/07/2014,Lone Mountain/USF,"(37.7754157856888, -122.457464673593)"
400 Block of Utah  Street,San Francisco,CA,94110,03/04/2014,Potrero Hill,"(37.7639049250214, -122.406298372738)"
0 Block of Bessie  Street,San Francisco,CA,94110,03/04/2014,Bernal Heights,"(37.7467369680418, -122.413922164892)"
1700 Block of 22nd  Street,San Francisco,CA,94107,03/04/2014,Potrero Hill,"(37.7572753176455, -122.398449366276)"
1700 Block of 22nd  Street,San Francisco,CA,94107,03/03/2014,Potrero Hill,"(37.7572753176455, -122.398449366276)"
2500 Block of Folsom  Street,San Francisco,CA,94110,02/28/2014,Mission,"(37.7564943685001, -122.41453351553)"
300 Block of Silver  Avenue,San Francisco,CA,94112,02/28/2014,Excelsior,"(37.7285946894221, -122.428439970339)"
